,都道府県,variable,value
842,大分県,1992,108.16986154679265
843,宮崎県,1992,107.72501611649065
844,鹿児島県,1992,106.29866813819307
845,沖縄県,1992,109.03911538793267
846,北海道,1993,112.28943189383449
847,青森県,1993,109.17555313386282
848,岩手県,1993,111.73615512255444
849,宮城県,1993,110.23273285947077
850,秋田県,1993,109.52155747370209
851,山形県,1993,106.36480000615151
852,福島県,1993,109.37767105315659
853,茨城県,1993,104.23897807500731
854,栃木県,1993,105.2596354001546
855,群馬県,1993,105.52948423763846
856,埼玉県,1993,109.22719304730562
857,千葉県,1993,112.07531465644465
858,東京都,1993,102.76329727166915
859,神奈川県,1993,103.24081065682202
860,新潟県,1993,112.41352685387858
861,富山県,1993,106.50462061973407
862,石川県,1993,106.28828745001726
863,福井県,1993,110.51314198443143
864,山梨県,1993,103.601422782599
865,長野県,1993,104.9692291264542
866,岐阜県,1993,108.67763304814491
867,静岡県,1993,104.54242975507866
868,愛知県,1993,104.15885877954997
869,三重県,1993,110.48944965784213
870,滋賀県,1993,108.17046493616809
871,京都府,1993,107.25055342432843
872,大阪府,1993,104.228672848212
873,兵庫県,1993,109.66284998967637
874,奈良県,1993,105.31455588425173
875,和歌山県,1993,111.08301868740884
876,鳥取県,1993,106.9177279649572
877,島根県,1993,109.00029415831989
878,岡山県,1993,110.18412563935374
879,広島県,1993,104.73830098604142
880,山口県,1993,107.9493167064195
881,徳島県,1993,107.15103861142413
882,香川県,1993,109.84380427468976
883,愛媛県,1993,110.40081136606771
884,高知県,1993,111.7913917304503
885,福岡県,1993,110.75587272118806
886,佐賀県,1993,114.48780877633511
887,長崎県,1993,112.17763238357867
888,熊本県,1993,107.21032102617781
889,大分県,1993,110.32658804101565
890,宮崎県,1993,110.21851967541056
891,鹿児島県,1993,108.95204789296716
892,沖縄県,1993,113.22123786886627
893,北海道,1994,113.65209410105031
894,青森県,1994,114.31179427725988
895,岩手県,1994,118.22181870414406
896,宮城県,1994,113.31347079821671
897,秋田県,1994,113.88684768476276
898,山形県,1994,108.7478754661342
899,福島県,1994,114.13980725365407
900,茨城県,1994,108.48981238636543
901,栃木県,1994,104.79107616718224
902,群馬県,1994,108.20104277951168
903,埼玉県,1994,110.46197637525988
904,千葉県,1994,113.64085271125558
905,東京都,1994,103.8115655092186
906,神奈川県,1994,103.30432264758944
907,新潟県,1994,114.33476775003835
908,富山県,1994,106.4169861672746
909,石川県,1994,107.5483788820028
910,福井県,1994,112.26827415830157
911,山梨県,1994,105.20127400755163
912,長野県,1994,108.82211187472122
913,岐阜県,1994,108.16739626862525
914,静岡県,1994,106.85580787956599
915,愛知県,1994,105.52086321888596
916,三重県,1994,112.47305678673982
917,滋賀県,1994,109.48313888125516
918,京都府,1994,108.7144442517152
919,大阪府,1994,102.56234797622166
